walkerId,totalWalks,firstWalk,lastWalk,signupTime,didDemandOrWalk,lifetime,averageLifetime,averageWalk,firstWalkAfterSignup,firstWalkinWeek,lastMonthWalks,activityTag,differentDistrictCount,activeLifeTime,totalActiveDayCount,walkFrequency,dailyWalkAverage,totalDemandCount,last30DaysDemandCount,weeklyAverageDemandCount
5e26408a-69ac-460b-9cb6-a54932b643bd,,,,2019-12-24 09:55:49.653,No,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,0.0,0.0,NaN
f2a0aa6e-2cbb-46b3-acef-67aac45916a0,,,,2019-12-13 23:09:28.350,No,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,0.0,0.0,NaN
5af805ff-0d56-4b8a-8785-30e7f98de1a9,6.0,2020-02-11 06:15:00.000,2020-02-14 06:15:00.000,2019-12-03 15:56:50.883,Yes,72.0,More,Less,69.0,No,0.0,NotActive,1.0,3 days 00:00:00,0 days 08:21:49.453000,8.608592125536122,17.217184251072243,0.0,0.0,0.0
153c2d27-2194-4d91-aa4d-25b3498e57d8,,,,2019-11-10 17:28:06.367,No,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,0.0,0.0,NaN
6c91c122-9344-424e-9f8d-f9395fc1e5ea,,,,2019-02-18 13:38:14.547,No,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,0.0,0.0,NaN
615b4c00-4a3d-41bd-ae88-97d9e2485b0e,25.0,2020-12-14 09:30:00.000,2021-02-19 09:30:00.000,2020-10-19 10:04:05.990,Yes,122.0,More,Less,55.0,No,10.0,Active,1.0,67 days 00:00:00,2 days 12:16:34.958000,26.67711753929324,9.954148335557178,13.0,2.0,1.3582089552238807
69d90e68-a0be-4344-99c3-cf1914fa5584,8.0,2020-11-07 08:00:00.000,2021-01-27 08:00:00.000,2020-03-05 14:43:30.673,Yes,327.0,More,Less,246.0,No,1.0,Active,1.0,81 days 00:00:00,0 days 05:33:51.512000,349.3695333632329,34.505632924763745,6.0,0.0,0.5185185185185185
aec079a3-05fc-44cd-aa71-1cbab1c27a32,31.0,2019-06-13 07:00:00.000,2021-02-25 05:30:00.000,2019-06-03 12:36:42.164,Yes,632.0,More,Less,9.0,No,1.0,Active,1.0,622 days 22:30:00,-25 days +07:31:43.535000,-25.23413624767764,-1.255757156501265,19.0,0.0,0.21350456506471355
5e8a2b92-a183-4089-97aa-b3efc0f817a7,,,,2020-11-30 09:31:41.470,Yes,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,2.0,0.0,NaN
1a47b948-7356-4f27-b0ff-e5f5ac90df90,1.0,2020-07-15 18:29:41.621,2020-07-15 18:29:41.621,2020-07-13 13:34:19.868,Yes,2.0,Less,Less,2.0,No,0.0,NotActive,1.0,0 days 00:00:00,0 days 01:04:50.349000,0.0,22.20880440289547,7.0,0.0,NaN
bdc85172-be44-4484-85f3-b7e1f9330633,31.0,2020-11-25 05:45:00.000,2021-01-29 16:00:00.000,2020-11-11 12:14:26.387,Yes,79.0,More,Less,13.0,No,1.0,Active,1.0,65 days 10:15:00,2 days 05:12:16.355000,29.513457118884816,13.983768251202232,11.0,0.0,1.1768826619964974
ccf4642b-e979-42f5-bb8a-a473cb53d199,,,,2019-11-22 16:31:13.004,No,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,0.0,0.0,NaN
30ebe504-d872-4c5a-9ec0-d5c1537bff2e,7.0,2020-11-04 15:00:00.000,2020-12-23 16:00:00.000,2020-11-03 10:24:59.048,Yes,50.0,More,Less,1.0,No,0.0,NotActive,1.0,49 days 01:00:00,0 days 07:20:56.751000,160.15571980096877,22.859949810163766,43.0,0.0,6.137638062871708
69a850f4-365b-4246-a0bb-140b5585f6a5,1.0,2019-06-30 13:54:00.124,2019-06-30 13:54:00.124,2019-06-27 10:50:26.245,Yes,3.0,Less,Less,3.0,No,0.0,NotActive,1.0,0 days 00:00:00,0 days 01:40:44.889000,0.0,14.293066423552192,0.0,0.0,NaN
99d14612-24a8-48c4-97b7-66d645ed375b,7.0,2019-10-16 15:00:00.000,2020-10-10 15:30:00.000,2019-05-01 09:27:06.081,Yes,528.0,More,Less,168.0,No,0.0,NotActive,2.0,360 days 00:30:00,-28 days +07:01:44.792000,-12.993801857345126,-0.2526426378142447,8.0,0.0,0.15554655401886466
f240b4f7-185f-4642-8a64-13027e6f428c,,,,2020-12-13 11:22:19.806,Yes,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,1.0,0.0,NaN
2d5f1f41-046d-4d5e-8cc9-94f43aebd7d5,,,,2020-07-19 17:17:03.179,Yes,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,1.0,0.0,NaN
61dca257-bc0f-41f3-8922-183b36a15dff,,,,2020-02-23 19:28:22.320,No,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,0.0,0.0,NaN
7594081d-eeef-41d3-b26e-c92e73c11863,595.0,2019-10-08 15:00:00.000,2021-02-23 16:00:00.000,2019-10-03 22:23:02.028,Yes,508.0,More,More,4.0,No,33.0,Active,1.0,504 days 01:00:00,64 days 11:56:27.155000,7.814897961878534,9.225158543078901,59.0,9.0,0.8193767049681739
5e2470c2-982c-48bb-b006-d52332b0bac9,167.0,2020-08-26 07:00:00.000,2021-02-26 14:50:32.112,2020-08-21 13:54:29.895,Yes,189.0,More,More,4.0,No,30.0,Active,1.0,184 days 07:50:32.112000,6 days 10:36:52.568000,28.612059855608578,25.922519234240504,197.0,34.0,7.481279418374921
72b4e4a6-0b5c-4f16-9c15-fda8891f8bb1,,,,2020-09-10 13:37:34.064,Yes,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,5.0,0.0,NaN
5207bb2f-b5ac-4a9d-9f1b-ff611c363d97,,,,2020-01-07 10:57:35.091,No,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,0.0,0.0,NaN
0c9f91a6-4f8c-418d-b045-c5f434b40b50,4.0,2021-01-06 11:30:00.000,2021-01-26 12:00:00.000,2021-01-05 13:06:07.945,Yes,20.0,Less,Less,0.0,No,0.0,NotActive,2.0,20 days 00:30:00,0 days 03:48:01.489000,126.43360675142887,25.26040842484323,22.0,0.0,7.691987513007285
ce458cda-3705-45a1-8044-21ce6d501cd3,1.0,2020-09-09 16:32:06.166,2020-09-09 16:32:06.166,2020-08-19 18:26:02.984,Yes,20.0,Less,Less,20.0,No,0.0,NotActive,1.0,0 days 00:00:00,0 days 00:45:29.909000,0.0,31.649406628572603,5.0,0.0,NaN
74d752f5-1d12-484b-a1bf-c5ab5fb03bd0,,,,2019-06-14 13:01:44.422,No,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,0.0,0.0,NaN
7c1b6475-59e9-4a54-a3ff-c33d57870376,,,,2020-09-07 12:00:46.527,No,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,0.0,0.0,NaN
271ffe32-71ae-40f9-abff-a723408f7e4c,,,,2020-11-08 13:28:26.614,No,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,0.0,0.0,NaN
f0f07400-90f5-41cb-ae2c-cf359ded8b9c,13.0,2020-01-28 16:00:00.000,2021-01-15 16:00:00.000,2020-01-27 13:24:27.920,Yes,354.0,More,Less,1.0,No,0.0,NotActive,1.0,353 days 00:00:00,0 days 07:27:25.568000,1136.0981447663912,41.8393084474875,21.0,0.0,0.4164305949008498
eb94cf89-be73-4309-b4cb-715554f3962e,,,,2021-02-16 16:29:52.888,Yes,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,1.0,0.0,NaN
f6b8fc68-f092-4608-8a82-7e0792d77d40,,,,2020-09-28 10:40:58.267,Yes,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,3.0,0.0,NaN
c8b46204-a8bf-4aef-90f6-6af78e4a5639,,,,2020-03-09 14:15:17.077,Yes,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,3.0,0.0,NaN
90b229f9-0e5e-49d3-aa84-bc366af2adf9,,,,2020-09-14 11:41:51.056,Yes,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,8.0,0.0,NaN
f0dbd389-eab9-4491-a7ae-14fa6b21cf89,9.0,2019-11-30 15:00:00.000,2019-12-18 05:00:00.000,2019-11-22 16:27:34.204,Yes,25.0,Less,Less,7.0,No,0.0,NotActive,1.0,17 days 14:00:00,0 days 09:05:26.897000,46.42053293350726,23.76027278113168,0.0,0.0,0.0
37ab6cc8-f33c-432e-8617-fd801176de9f,,,,2020-02-13 16:09:51.100,No,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,0.0,0.0,NaN
96c2a657-cd20-4561-a6b0-cc62b11ca4e6,10.0,2020-01-28 11:00:00.000,2020-03-08 10:30:00.000,2020-01-11 14:07:02.038,Yes,56.0,More,Less,16.0,No,0.0,NotActive,3.0,39 days 23:30:00,0 days 06:32:40.349000,146.61073144544676,36.671782748209715,0.0,0.0,0.0
f5fa0a11-0238-44b4-b3fa-dd6b196b7d51,8.0,2020-02-07 16:00:00.000,2020-02-24 15:11:18.220,2020-01-27 10:45:14.962,Yes,28.0,Less,Less,11.0,No,0.0,NotActive,3.0,16 days 23:11:18.220000,0 days 07:40:21.036000,53.07108031719012,25.02440531195137,0.0,0.0,0.0
74b389f3-cd08-40cd-9116-d24770061395,7.0,2020-12-17 14:23:57.739,2021-01-22 06:15:00.000,2020-11-30 08:53:55.350,Yes,52.0,More,Less,17.0,No,0.0,NotActive,1.0,35 days 15:51:02.261000,0 days 03:39:00.067000,234.47842853464905,46.02716257078446,24.0,2.0,4.7111024609054475
5376ecf7-6f46-4060-bc8e-894e690b2fa8,27.0,2021-02-01 15:30:00.000,2021-02-22 13:30:00.000,2021-02-01 11:03:16.135,Yes,21.0,Less,Less,0.0,No,26.0,Active,2.0,20 days 22:00:00,1 days 21:21:56.984000,11.065597439639223,14.28387876670561,57.0,56.0,19.07569721115538
2f8dbdd8-9350-4015-b962-eaba81df4ae8,,,,2019-04-29 11:40:33.202,No,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,0.0,0.0,NaN
73221045-0d8f-4a55-b9a1-6fce731a6d5f,,,,2019-03-12 08:15:05.104,Yes,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,4.0,0.0,NaN
73f66e4d-619f-4c2f-977c-88ce9e6e6c9d,,,,2019-12-28 18:29:10.855,No,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,0.0,0.0,NaN
01d9cdcd-c770-4d29-8ca5-dd0770962b67,3.0,2020-02-10 15:45:00.000,2020-03-15 05:00:00.000,2020-02-08 17:45:59.828,Yes,35.0,Less,Less,1.0,No,0.0,NotActive,1.0,33 days 13:15:00,-2 days +02:10:00.644000,-17.56915948205277,-1.5709152222388068,0.0,0.0,0.0
555e3329-bf58-48ef-8997-160f4713c183,,,,2020-03-04 11:59:13.050,No,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,0.0,0.0,NaN
dd5345fb-546b-4575-be4f-d2ecdfa804c8,3.0,2020-08-13 17:01:00.000,2020-08-17 18:30:00.000,2020-08-10 09:52:47.970,Yes,7.0,Less,Less,3.0,No,0.0,NotActive,1.0,4 days 01:29:00,0 days 02:46:17.166000,35.17431703551891,25.97932118198695,6.0,0.0,10.34022909899128
454da5ea-c62b-426b-873f-15f49e6c55dc,,,,2019-02-27 15:17:41.193,No,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,0.0,0.0,NaN
df74f239-c283-4ae8-8355-3b67e8581844,,,,2019-12-10 21:07:54.191,No,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,0.0,0.0,NaN
b3bbf353-05ff-438d-abb2-cc89dcbf195d,,,,2019-05-15 13:00:16.736,No,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,0.0,0.0,NaN
624dcfc9-751c-40cf-8cdf-b2c5173498b0,8.0,2020-02-28 06:30:00.000,2020-03-12 16:30:00.000,2020-02-24 20:24:51.223,Yes,16.0,Less,Less,3.0,No,0.0,NotActive,1.0,13 days 10:00:00,-1 days +23:04:49.281000,-350.1354237553836,-208.77640174234054,0.0,0.0,0.0
7248ed0e-ce8e-4e3d-b6ff-f8ef5db09a63,,,,2021-02-15 12:36:38.045,Yes,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,1.0,0.0,NaN
c0fb1eda-f70f-4b96-a17d-c048d006a468,19.0,2021-01-14 12:30:00.000,2021-02-24 04:00:00.000,2020-12-28 15:00:29.601,Yes,57.0,More,Less,16.0,No,13.0,Active,2.0,40 days 15:30:00,2 days 04:40:36.053000,18.5186305264432,8.656581773509071,8.0,1.0,1.3777549974372116
ebbbaff8-4604-48d7-a17b-a2c0d02ee19e,,,,2019-02-06 17:09:44.753,Yes,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,5.0,0.0,NaN
d92dfcf5-0f67-4695-b2d5-605254e2d7b2,,,,2020-01-15 08:01:50.230,No,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,0.0,0.0,NaN
e39568f4-f451-4f60-be5f-8c7d52cab916,1.0,2020-12-08 15:00:00.000,2020-12-08 15:00:00.000,2020-11-25 13:18:33.309,Yes,13.0,Less,Less,13.0,No,0.0,NotActive,1.0,0 days 00:00:00,0 days 00:31:29.839000,0.0,45.71818022593459,5.0,0.0,NaN
3f3c33d0-5406-4520-b728-b6e10646774b,,,,2020-12-18 10:38:45.411,Yes,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,3.0,0.0,NaN
5bb2c91a-6f0e-4801-93e6-7ca0555138cb,,,,2021-02-05 11:49:10.090,Yes,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,6.0,5.0,NaN
891c3a4a-d3e8-4b24-9f07-94ef30fc6c3e,,,,2019-12-16 18:38:30.579,No,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,0.0,0.0,NaN
c1da1cf0-4d49-496e-9e75-241e76d2acb3,1.0,2019-04-26 15:00:00.000,2019-04-26 15:00:00.000,2019-04-15 21:17:03.446,Yes,10.0,Less,Less,10.0,No,0.0,NotActive,1.0,0 days 00:00:00,0 days 01:09:35.022000,0.0,20.694501729571723,0.0,0.0,NaN
25e4f489-6e1f-44c1-9b98-3837fb301535,,,,2020-02-03 16:24:26.781,No,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,0.0,0.0,NaN
1a997b08-8c03-4970-a63c-faeebddd0539,115.0,2020-08-24 17:00:00.000,2021-02-26 16:00:00.000,2020-08-19 13:48:16.146,Yes,191.0,More,More,5.0,No,18.0,Active,3.0,185 days 23:00:00,2 days 18:23:28.919000,67.22259599023583,41.57167038607459,489.0,36.0,18.40734931660318
5b11b18d-b3fd-4a2f-8ea5-6ccd4772e72c,2.0,2020-01-02 16:00:00.000,2020-01-18 15:30:00.000,2019-12-28 19:13:05.169,Yes,20.0,Less,Less,4.0,No,0.0,NotActive,1.0,15 days 23:30:00,0 days 01:39:56.183000,230.24647513259683,28.818333263010818,0.0,0.0,0.0
67d5a2ed-db55-46d1-9899-29d45d10887f,26.0,2020-08-10 15:00:00.000,2020-10-16 16:03:24.601,2020-08-09 08:31:50.578,Yes,68.0,More,Less,1.0,No,0.0,NotActive,5.0,67 days 01:03:24.601000,0 days 16:31:20.974000,97.38583973086924,37.76669830591543,115.0,0.0,12.007033932195712
37364000-92f8-436e-8702-05ff6c3b72be,,,,2020-03-17 12:57:50.321,No,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,0.0,0.0,NaN
f1d8c0a7-0234-4de0-a51a-1ecb6a3d95e1,5.0,2019-10-29 15:00:00.000,2019-11-09 05:00:00.000,2019-10-23 11:59:57.287,Yes,16.0,Less,Less,6.0,No,0.0,NotActive,1.0,10 days 14:00:00,0 days 05:07:02.419000,49.63517548916893,23.44968920748138,0.0,0.0,0.0
032d9fbc-0c36-4025-896d-d7056c993b9f,,,,2020-07-06 19:16:59.741,No,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,0.0,0.0,NaN
0fc0e652-5f83-4625-a07f-884dceaa9e27,1.0,2019-12-17 10:54:52.727,2019-12-17 10:54:52.727,2019-12-16 20:12:09.587,Yes,0.0,Less,Less,0.0,No,0.0,NotActive,1.0,0 days 00:00:00,0 days 00:27:31.444000,0.0,52.31785031766139,0.0,0.0,NaN
3547f6e6-5344-4e72-838e-c6e111d6a080,,,,2020-09-07 12:11:42.514,No,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,0.0,0.0,NaN
a64e0d13-bac9-4e7b-93f3-5f59f2589bcd,,,,2021-02-11 12:08:53.964,Yes,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,2.0,1.0,NaN
0ddcbc8e-8a3e-4f57-aba9-f9e7289135c4,61.0,2019-06-28 06:00:00.000,2020-08-27 14:15:00.000,2019-06-14 12:40:51.342,Yes,440.0,More,Less,13.0,No,0.0,NotActive,3.0,426 days 08:15:00,-155 days +01:15:56.764000,-2.7515410785044097,-0.3936823415114423,0.0,0.0,0.0
91be7e3f-7368-464c-909b-54a057df83a3,,,,2020-01-11 13:46:10.302,No,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,0.0,0.0,NaN
6945fbf0-225f-4349-b96c-86f1bcd0c172,,,,2020-09-27 12:07:16.462,Yes,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,2.0,0.0,NaN
046c313d-7824-41d6-8b98-5c32e33eff17,,,,2020-01-27 11:26:06.950,No,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,0.0,0.0,NaN
2ec925ca-7417-43b2-8669-6d1300ef1b2b,,,,2020-03-05 14:47:33.649,No,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,0.0,0.0,NaN
761718f9-137a-43a2-94fb-806c24351326,,,,2021-01-23 13:16:23.535,No,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,0.0,0.0,NaN
490ab589-03c3-44b7-a9eb-953c2088fdd4,3.0,2020-08-05 14:56:33.863,2020-08-17 16:05:37.325,2020-07-23 12:53:28.590,Yes,25.0,Less,Less,13.0,No,0.0,NotActive,2.0,12 days 01:09:03.462000,0 days 02:03:51.801000,140.06611075834783,34.8771448535826,11.0,0.0,6.391125207912588
836604b9-17d1-42e6-a139-09ff54d1f512,1.0,2020-03-06 05:30:00.000,2020-03-06 05:30:00.000,2020-01-14 18:46:36.418,Yes,51.0,More,Less,51.0,No,0.0,NotActive,1.0,0 days 00:00:00,0 days 00:48:54.241000,0.0,29.445434100334637,0.0,0.0,NaN
354529f1-be25-4258-8c8a-494a263ac836,28.0,2020-12-01 15:00:00.000,2021-01-03 11:44:33.621,2020-11-27 10:38:18.148,Yes,37.0,Less,Less,4.0,No,0.0,NotActive,3.0,32 days 20:44:33.621000,0 days 18:51:14.878000,41.83394069599654,35.64205301407687,58.0,0.0,12.353839014586853
51bfa3ea-ab13-432e-a3d6-56aaaf909c57,7.0,2021-02-12 09:45:00.000,2021-02-26 10:30:00.000,2021-02-05 11:44:08.257,Yes,20.0,Less,Less,6.0,No,6.0,Active,2.0,14 days 00:45:00,0 days 05:47:59.173000,58.062644530987896,28.966664532163225,41.0,40.0,20.454342984409802
0db57268-a350-485f-8ac5-6efc884b3979,2.0,2020-07-04 17:00:00.000,2020-07-06 08:14:17.818,2020-07-03 11:33:23.538,Yes,2.0,Less,Less,1.0,No,0.0,NotActive,2.0,1 days 15:14:17.818000,-1 days +22:57:07.827000,-37.44733287683253,-45.80913971867144,11.0,0.0,47.09686227773956
c878f40b-0c13-4535-b09d-c8e5e790fcf4,1.0,2019-05-11 16:00:00.000,2019-05-11 16:00:00.000,2019-04-10 10:27:45.257,Yes,31.0,Less,Less,31.0,No,0.0,NotActive,1.0,0 days 00:00:00,0 days 01:03:22.765000,0.0,22.720310090158083,0.0,0.0,NaN
be905b1d-e895-4595-aade-643db941f22e,,,,2019-03-18 10:23:13.783,No,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,0.0,0.0,NaN
c1c47171-76ea-4087-9a4b-7ac640e32f3a,,,,2021-02-15 09:55:02.777,No,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,0.0,0.0,NaN
0bab10ee-bd43-4832-9a89-4449d5375f5f,16.0,2020-10-20 15:00:00.000,2020-11-23 14:00:00.000,2020-10-19 09:51:03.422,Yes,35.0,Less,Less,1.0,No,0.0,NotActive,1.0,33 days 23:00:00,0 days 16:34:23.051000,49.17616432320902,23.17011914124204,5.0,0.0,1.030674846625767
5edbd78f-97c1-496d-8f20-fd796121c753,,,,2019-08-26 09:13:38.927,No,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,0.0,0.0,NaN
09dbf736-0093-43d4-8903-56d61d7987a0,1.0,2019-11-12 18:03:31.290,2019-11-12 18:03:31.290,2019-11-10 18:58:58.256,Yes,1.0,Less,Less,1.0,No,0.0,NotActive,1.0,0 days 00:00:00,0 days 00:54:32.010000,0.0,26.405787268376315,0.0,0.0,NaN
2e72f5c7-ec13-4047-af19-037d4fa6ffc2,1.0,2019-12-10 15:00:00.000,2019-12-10 15:00:00.000,2019-12-03 21:32:51.544,Yes,6.0,Less,Less,6.0,No,0.0,NotActive,1.0,0 days 00:00:00,0 days 01:02:55.441000,0.0,22.88474379549303,0.0,0.0,NaN
35cd6aa0-2d84-4a92-91e2-0e09ada0cd5e,,,,2020-02-23 18:15:30.768,No,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,0.0,0.0,NaN
e93ff7a3-295d-44e4-9a1f-466e9997c981,,,,2020-06-29 12:51:46.813,No,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,0.0,0.0,NaN
b6b7c0f3-9aa1-47ce-b48f-2bf67b0bbc69,1.0,2020-01-22 05:00:00.000,2020-01-22 05:00:00.000,2020-01-20 12:33:38.429,Yes,1.0,Less,Less,1.0,No,0.0,NotActive,1.0,0 days 00:00:00,0 days 01:00:33.149000,0.0,23.78102301887426,0.0,0.0,NaN
ab2e3e14-c345-41a6-95fb-0801aaa8f1ae,,,,2020-02-27 20:21:44.238,No,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,0.0,0.0,NaN
272e765d-13d5-4e13-a641-6e2955d7db99,,,,2021-02-16 16:30:26.826,Yes,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,1.0,0.0,NaN
3a1e122a-ae6f-4000-a65b-bfa86ee77340,3.0,2019-03-07 08:00:00.000,2019-03-11 08:00:00.000,2019-02-10 15:31:45.424,Yes,28.0,Less,Less,24.0,No,0.0,NotActive,1.0,4 days 00:00:00,0 days 02:01:09.090000,47.54377783188817,35.65783337391613,0.0,0.0,0.0
3d68fc25-f7b3-4a31-bf61-b9dc7f3bfcd0,,,,2020-06-26 11:19:57.160,Yes,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,1.0,0.0,NaN
972733d2-ed18-4ca1-8e3e-f12372d76096,,,,2020-07-19 10:31:25.255,Yes,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,6.0,0.0,NaN
d995546c-3243-4b3f-b4a0-05a9084e1558,,,,2019-06-14 12:48:09.075,No,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,0.0,0.0,NaN
050965e8-fc56-4bb6-968a-e570b7d0d6e6,22.0,2020-04-29 18:00:00.000,2020-09-09 16:00:00.000,2020-03-09 15:04:27.969,Yes,184.0,More,Less,51.0,No,0.0,NotActive,2.0,132 days 22:00:00,0 days 03:00:26.131000,1060.7667688484464,175.57518932663942,22.0,0.0,1.1586206896551725
33ce0158-cf03-489c-8421-1a59759f4b8c,65.0,2020-12-08 08:00:00.000,2021-02-24 08:00:00.000,2020-11-30 10:30:44.606,Yes,85.0,More,More,7.0,No,25.0,Active,2.0,78 days 00:00:00,2 days 00:21:08.685000,38.71575177350251,32.26312647791876,72.0,11.0,6.461538461538462
eca75eaf-a328-48cb-92ff-081ed4db4c9d,24.0,2020-07-31 07:00:00.000,2021-02-26 07:00:00.000,2020-07-13 12:54:15.669,Yes,227.0,More,Less,17.0,No,16.0,Active,2.0,210 days 00:00:00,-1 days +19:52:23.785000,-1221.3070422042222,-139.57794768048254,12.0,4.0,0.4
c2e4d34e-e251-4174-a8e4-da98636dfa9e,,,,2019-01-02 17:17:59.841,No,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,0.0,0.0,NaN
c944ddd7-bfd6-427f-b092-d8875d146188,,,,2020-01-20 12:18:45.117,No,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,0.0,0.0,NaN
75c76deb-7f51-4eb5-8e41-1158fec54ef6,1.0,2020-07-24 13:13:01.791,2020-07-24 13:13:01.791,2020-07-22 13:49:36.585,Yes,1.0,Less,Less,1.0,No,0.0,NotActive,1.0,0 days 00:00:00,0 days 00:37:56.735000,0.0,37.94908059128532,3.0,0.0,NaN
9312ca38-70d4-4705-8269-538c57d9b772,,,,2019-03-12 08:34:17.090,No,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,0.0,0.0,NaN
554ac404-80aa-4b1a-a91c-24875f9e4279,,,,2020-09-21 12:36:53.240,Yes,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,6.0,0.0,NaN
2631acff-08cf-4777-bdba-5b5b7e2782c8,1.0,2020-11-04 17:00:00.000,2020-11-04 17:00:00.000,2020-11-03 10:50:11.811,Yes,1.0,Less,Less,1.0,No,0.0,NotActive,1.0,0 days 00:00:00,0 days 00:49:38.835000,0.0,29.004627648057042,5.0,0.0,NaN
671e40e0-4896-4a43-84ec-c0c1513f5abb,,,,2020-07-06 18:59:40.292,Yes,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,1.0,0.0,NaN
5ea477a6-5572-4af7-a3e6-6d4ce0cd98de,2.0,2020-12-08 05:30:00.000,2020-12-22 16:26:59.301,2020-12-07 12:59:26.928,Yes,15.0,Less,Less,0.0,No,0.0,NotActive,1.0,14 days 10:56:59.301000,0 days 01:50:07.218000,189.03860913927767,26.15321607369395,9.0,0.0,4.3579790925905
8a0498f5-a3c5-4919-9d01-40b0aea0330b,6.0,2019-10-31 14:00:00.000,2019-11-26 07:22:12.967,2019-10-23 10:48:58.940,Yes,33.0,Less,Less,8.0,No,0.0,NotActive,1.0,25 days 17:22:12.967000,0 days 07:47:58.981000,79.15290683091385,18.462208439829066,0.0,0.0,0.0
33a4822c-08c3-49ff-a90d-22e05e3ecd0c,,,,2020-01-20 14:44:03.927,No,,NaN,,,No,0.0,NotActive,,,0 days 00:00:00,0.0,0.0,0.0,0.0,NaN
44341a1d-3f88-4217-afb1-380ed392a16f,4.0,2019-11-28 17:00:00.000,2020-01-19 16:00:00.000,2019-10-13 19:31:06.250,Yes,97.0,More,Less,45.0,No,0.0,NotActive,2.0,51 days 23:00:00,0 days 04:07:14.740000,302.61399930163924,23.29666714751994,1.0,0.0,0.1347233360064154
